#FENCE DEFAULT
1407.000, 7911.000
1131.000, 7911.000
1131.000, 5715.000

1338.000, 7911.000
1338.000, 7179.000

1338.000, 7911.000
1303.500, 7545.000

1338.000, 7911.000
1372.500, 7545.000

#o210921 ori=N
1521.000, 5715.000
1629.000, 5715.000
1629.000, 7683.000
1521.000, 7683.000
1521.000, 5715.000

1602.000, 7683.000
1602.000, 7027.000

1602.000, 7683.000
1588.500, 7355.000

1602.000, 7683.000
1615.500, 7355.000

#o210922 ori=N
5810.000, 3171.000
6086.000, 3171.000
6086.000, 5367.000
5810.000, 5367.000
5810.000, 3171.000

6017.000, 5367.000
6017.000, 4635.000

6017.000, 5367.000
5982.500, 5001.000

6017.000, 5367.000
6051.500, 5001.000

#o210923 ori=N
5534.000, 3171.000
5642.000, 3171.000
5642.000, 5139.000
5534.000, 5139.000
5534.000, 3171.000

5615.000, 5139.000
5615.000, 4483.000

5615.000, 5139.000
5601.500, 4811.000

5615.000, 5139.000
5628.500, 4811.000

#o210924 ori=N
4091.000, 5595.000
4255.000, 5595.000
4255.000, 7731.000
4091.000, 7731.000
4091.000, 5595.000

4214.000, 7731.000
4214.000, 7019.000

4214.000, 7731.000
4193.500, 7375.000

4214.000, 7731.000
4234.500, 7375.000

#o210925 ori=N
4379.000, 5595.000
4543.000, 5595.000
4543.000, 7731.000
4379.000, 7731.000
4379.000, 5595.000

4502.000, 7731.000
4502.000, 7019.000

4502.000, 7731.000
4481.500, 7375.000

4502.000, 7731.000
4522.500, 7375.000

#o210926 ori=N
2704.000, 9615.000
2980.000, 9615.000
2980.000, 10659.000
2704.000, 10659.000
2704.000, 9615.000

2911.000, 10659.000
2911.000, 10311.000

2911.000, 10659.000
2876.500, 10485.000

2911.000, 10659.000
2945.500, 10485.000

#o210927 ori=N
1176.000, 8211.000
1877.000, 8211.000
1877.000, 11067.000
1176.000, 11067.000
1176.000, 8211.000

1701.750, 11067.000
1701.750, 10115.000

1701.750, 11067.000
1614.125, 10591.000

1701.750, 11067.000
1789.375, 10591.000

#o210928 ori=N
2000.000, 9651.000
2572.000, 9651.000
2572.000, 10659.000
2000.000, 10659.000
2000.000, 9651.000

2429.000, 10659.000
2429.000, 10323.000

2429.000, 10659.000
2357.500, 10491.000

2429.000, 10659.000
2500.500, 10491.000

#o210929 ori=N
1998.000, 9447.000
2338.000, 9447.000
2338.000, 9651.000
1998.000, 9651.000
1998.000, 9447.000

2253.000, 9651.000
2253.000, 9583.000

2253.000, 9651.000
2210.500, 9617.000

2253.000, 9651.000
2295.500, 9617.000

#o210930 ori=N
5611.000, 6087.000
6127.000, 6087.000
6127.000, 7779.000
5611.000, 7779.000
5611.000, 6087.000

5998.000, 7779.000
5998.000, 7215.000

5998.000, 7779.000
5933.500, 7497.000

5998.000, 7779.000
6062.500, 7497.000

#o210931 ori=N
6270.000, 6543.000
6350.000, 6543.000
6350.000, 7587.000
6270.000, 7587.000
6270.000, 6543.000

6330.000, 7587.000
6330.000, 7239.000

6330.000, 7587.000
6320.000, 7413.000

6330.000, 7587.000
6340.000, 7413.000

#o210932 ori=N
9552.000, 22.000
9624.000, 22.000
9624.000, 454.000
9552.000, 454.000
9552.000, 22.000

9606.000, 454.000
9606.000, 310.000

9606.000, 454.000
9597.000, 382.000

9606.000, 454.000
9615.000, 382.000

#o210933 ori=N
10056.000, 22.000
10128.000, 22.000
10128.000, 454.000
10056.000, 454.000
10056.000, 22.000

10110.000, 454.000
10110.000, 310.000

10110.000, 454.000
10101.000, 382.000

10110.000, 454.000
10119.000, 382.000

#o210934 ori=N
1987.000, 22.000
2059.000, 22.000
2059.000, 454.000
1987.000, 454.000
1987.000, 22.000

2041.000, 454.000
2041.000, 310.000

2041.000, 454.000
2032.000, 382.000

2041.000, 454.000
2050.000, 382.000

#o210935 ori=N
1483.000, 22.000
1555.000, 22.000
1555.000, 454.000
1483.000, 454.000
1483.000, 22.000

1537.000, 454.000
1537.000, 310.000

1537.000, 454.000
1528.000, 382.000

1537.000, 454.000
1546.000, 382.000

#o210936 ori=N
2131.000, 22.000
2203.000, 22.000
2203.000, 454.000
2131.000, 454.000
2131.000, 22.000

2185.000, 454.000
2185.000, 310.000

2185.000, 454.000
2176.000, 382.000

2185.000, 454.000
2194.000, 382.000

#o210937 ori=N
1339.000, 22.000
1411.000, 22.000
1411.000, 454.000
1339.000, 454.000
1339.000, 22.000

1393.000, 454.000
1393.000, 310.000

1393.000, 454.000
1384.000, 382.000

1393.000, 454.000
1402.000, 382.000

#o210938 ori=N
22.000, 1411.000
454.000, 1411.000
454.000, 1483.000
22.000, 1483.000
22.000, 1411.000

346.000, 1483.000
346.000, 1459.000

346.000, 1483.000
292.000, 1471.000

346.000, 1483.000
400.000, 1471.000

#o210939 ori=N
22.000, 2275.000
454.000, 2275.000
454.000, 2347.000
22.000, 2347.000
22.000, 2275.000

346.000, 2347.000
346.000, 2323.000

346.000, 2347.000
292.000, 2335.000

346.000, 2347.000
400.000, 2335.000

#o210940 ori=N
22.000, 4291.000
454.000, 4291.000
454.000, 4363.000
22.000, 4363.000
22.000, 4291.000

346.000, 4363.000
346.000, 4339.000

346.000, 4363.000
292.000, 4351.000

346.000, 4363.000
400.000, 4351.000

#o210941 ori=N
22.000, 2779.000
454.000, 2779.000
454.000, 2851.000
22.000, 2851.000
22.000, 2779.000

346.000, 2851.000
346.000, 2827.000

346.000, 2851.000
292.000, 2839.000

346.000, 2851.000
400.000, 2839.000

#o210942 ori=N
22.000, 4219.000
454.000, 4219.000
454.000, 4291.000
22.000, 4291.000
22.000, 4219.000

346.000, 4291.000
346.000, 4267.000

346.000, 4291.000
292.000, 4279.000

346.000, 4291.000
400.000, 4279.000

#o210943 ori=N
2707.000, 22.000
2779.000, 22.000
2779.000, 454.000
2707.000, 454.000
2707.000, 22.000

2761.000, 454.000
2761.000, 310.000

2761.000, 454.000
2752.000, 382.000

2761.000, 454.000
2770.000, 382.000

#o210944 ori=N
11157.000, 8760.000
11589.000, 8760.000
11589.000, 8832.000
11157.000, 8832.000
11157.000, 8760.000

11481.000, 8832.000
11481.000, 8808.000

11481.000, 8832.000
11427.000, 8820.000

11481.000, 8832.000
11535.000, 8820.000

#o210945 ori=N
11157.000, 7248.000
11589.000, 7248.000
11589.000, 7320.000
11157.000, 7320.000
11157.000, 7248.000

11481.000, 7320.000
11481.000, 7296.000

11481.000, 7320.000
11427.000, 7308.000

11481.000, 7320.000
11535.000, 7308.000

#o210946 ori=N
11157.000, 6240.000
11589.000, 6240.000
11589.000, 6312.000
11157.000, 6312.000
11157.000, 6240.000

11481.000, 6312.000
11481.000, 6288.000

11481.000, 6312.000
11427.000, 6300.000

11481.000, 6312.000
11535.000, 6300.000

#o210947 ori=N
11157.000, 6744.000
11589.000, 6744.000
11589.000, 6816.000
11157.000, 6816.000
11157.000, 6744.000

11481.000, 6816.000
11481.000, 6792.000

11481.000, 6816.000
11427.000, 6804.000

11481.000, 6816.000
11535.000, 6804.000

#o210948 ori=N
11157.000, 5299.000
11589.000, 5299.000
11589.000, 5371.000
11157.000, 5371.000
11157.000, 5299.000

11481.000, 5371.000
11481.000, 5347.000

11481.000, 5371.000
11427.000, 5359.000

11481.000, 5371.000
11535.000, 5359.000

#o210949 ori=N
11157.000, 4795.000
11589.000, 4795.000
11589.000, 4867.000
11157.000, 4867.000
11157.000, 4795.000

11481.000, 4867.000
11481.000, 4843.000

11481.000, 4867.000
11427.000, 4855.000

11481.000, 4867.000
11535.000, 4855.000

#o210950 ori=N
11157.000, 4219.000
11589.000, 4219.000
11589.000, 4291.000
11157.000, 4291.000
11157.000, 4219.000

11481.000, 4291.000
11481.000, 4267.000

11481.000, 4291.000
11427.000, 4279.000

11481.000, 4291.000
11535.000, 4279.000

#o210951 ori=N
11157.000, 2779.000
11589.000, 2779.000
11589.000, 2851.000
11157.000, 2851.000
11157.000, 2779.000

11481.000, 2851.000
11481.000, 2827.000

11481.000, 2851.000
11427.000, 2839.000

11481.000, 2851.000
11535.000, 2839.000

#o210952 ori=N
11157.000, 4291.000
11589.000, 4291.000
11589.000, 4363.000
11157.000, 4363.000
11157.000, 4291.000

11481.000, 4363.000
11481.000, 4339.000

11481.000, 4363.000
11427.000, 4351.000

11481.000, 4363.000
11535.000, 4351.000

#o210953 ori=N
11157.000, 2275.000
11589.000, 2275.000
11589.000, 2347.000
11157.000, 2347.000
11157.000, 2275.000

11481.000, 2347.000
11481.000, 2323.000

11481.000, 2347.000
11427.000, 2335.000

11481.000, 2347.000
11535.000, 2335.000

#o210954 ori=N
11157.000, 1411.000
11589.000, 1411.000
11589.000, 1483.000
11157.000, 1483.000
11157.000, 1411.000

11481.000, 1483.000
11481.000, 1459.000

11481.000, 1483.000
11427.000, 1471.000

11481.000, 1483.000
11535.000, 1471.000

#o210955 ori=N
10200.000, 22.000
10272.000, 22.000
10272.000, 454.000
10200.000, 454.000
10200.000, 22.000

10254.000, 454.000
10254.000, 310.000

10254.000, 454.000
10245.000, 382.000

10254.000, 454.000
10263.000, 382.000

#o210956 ori=N
9408.000, 22.000
9480.000, 22.000
9480.000, 454.000
9408.000, 454.000
9408.000, 22.000

9462.000, 454.000
9462.000, 310.000

9462.000, 454.000
9453.000, 382.000

9462.000, 454.000
9471.000, 382.000

#o210957 ori=N
7896.000, 22.000
7968.000, 22.000
7968.000, 454.000
7896.000, 454.000
7896.000, 22.000

7950.000, 454.000
7950.000, 310.000

7950.000, 454.000
7941.000, 382.000

7950.000, 454.000
7959.000, 382.000

#o210958 ori=N
8832.000, 22.000
8904.000, 22.000
8904.000, 454.000
8832.000, 454.000
8832.000, 22.000

8886.000, 454.000
8886.000, 310.000

8886.000, 454.000
8877.000, 382.000

8886.000, 454.000
8895.000, 382.000

#o210959 ori=N
11157.000, 7320.000
11589.000, 7320.000
11589.000, 7392.000
11157.000, 7392.000
11157.000, 7320.000

11481.000, 7392.000
11481.000, 7368.000

11481.000, 7392.000
11427.000, 7380.000

11481.000, 7392.000
11535.000, 7380.000

#o210960 ori=N
4939.000, 22.000
5011.000, 22.000
5011.000, 454.000
4939.000, 454.000
4939.000, 22.000

4993.000, 454.000
4993.000, 310.000

4993.000, 454.000
4984.000, 382.000

4993.000, 454.000
5002.000, 382.000

#o210961 ori=N
22.000, 7824.000
454.000, 7824.000
454.000, 7896.000
22.000, 7896.000
22.000, 7824.000

346.000, 7896.000
346.000, 7872.000

346.000, 7896.000
292.000, 7884.000

346.000, 7896.000
400.000, 7884.000

#o210962 ori=N
22.000, 6816.000
454.000, 6816.000
454.000, 6888.000
22.000, 6888.000
22.000, 6816.000

346.000, 6888.000
346.000, 6864.000

346.000, 6888.000
292.000, 6876.000

346.000, 6888.000
400.000, 6876.000

#o210963 ori=N
22.000, 7464.000
454.000, 7464.000
454.000, 7536.000
22.000, 7536.000
22.000, 7464.000

346.000, 7536.000
346.000, 7512.000

346.000, 7536.000
292.000, 7524.000

346.000, 7536.000
400.000, 7524.000

#o210964 ori=N
22.000, 7536.000
454.000, 7536.000
454.000, 7608.000
22.000, 7608.000
22.000, 7536.000

346.000, 7608.000
346.000, 7584.000

346.000, 7608.000
292.000, 7596.000

346.000, 7608.000
400.000, 7596.000

#o210965 ori=N
22.000, 6960.000
454.000, 6960.000
454.000, 7032.000
22.000, 7032.000
22.000, 6960.000

346.000, 7032.000
346.000, 7008.000

346.000, 7032.000
292.000, 7020.000

346.000, 7032.000
400.000, 7020.000

#o210966 ori=N
22.000, 7032.000
454.000, 7032.000
454.000, 7104.000
22.000, 7104.000
22.000, 7032.000

346.000, 7104.000
346.000, 7080.000

346.000, 7104.000
292.000, 7092.000

346.000, 7104.000
400.000, 7092.000

#o210967 ori=N
22.000, 8328.000
454.000, 8328.000
454.000, 8400.000
22.000, 8400.000
22.000, 8328.000

346.000, 8400.000
346.000, 8376.000

346.000, 8400.000
292.000, 8388.000

346.000, 8400.000
400.000, 8388.000

#o210968 ori=N
22.000, 8400.000
454.000, 8400.000
454.000, 8472.000
22.000, 8472.000
22.000, 8400.000

346.000, 8472.000
346.000, 8448.000

346.000, 8472.000
292.000, 8460.000

346.000, 8472.000
400.000, 8460.000

#o210969 ori=N
22.000, 6600.000
454.000, 6600.000
454.000, 6672.000
22.000, 6672.000
22.000, 6600.000

346.000, 6672.000
346.000, 6648.000

346.000, 6672.000
292.000, 6660.000

346.000, 6672.000
400.000, 6660.000

#o210970 ori=N
22.000, 8544.000
454.000, 8544.000
454.000, 8616.000
22.000, 8616.000
22.000, 8544.000

346.000, 8616.000
346.000, 8592.000

346.000, 8616.000
292.000, 8604.000

346.000, 8616.000
400.000, 8604.000

#o210971 ori=N
22.000, 7968.000
454.000, 7968.000
454.000, 8040.000
22.000, 8040.000
22.000, 7968.000

346.000, 8040.000
346.000, 8016.000

346.000, 8040.000
292.000, 8028.000

346.000, 8040.000
400.000, 8028.000

#o210972 ori=N
22.000, 8040.000
454.000, 8040.000
454.000, 8112.000
22.000, 8112.000
22.000, 8040.000

346.000, 8112.000
346.000, 8088.000

346.000, 8112.000
292.000, 8100.000

346.000, 8112.000
400.000, 8100.000

#o210973 ori=N
22.000, 9336.000
454.000, 9336.000
454.000, 9408.000
22.000, 9408.000
22.000, 9336.000

346.000, 9408.000
346.000, 9384.000

346.000, 9408.000
292.000, 9396.000

346.000, 9408.000
400.000, 9396.000

#o210974 ori=N
22.000, 9408.000
454.000, 9408.000
454.000, 9480.000
22.000, 9480.000
22.000, 9408.000

346.000, 9480.000
346.000, 9456.000

346.000, 9480.000
292.000, 9468.000

346.000, 9480.000
400.000, 9468.000

#o210975 ori=N
22.000, 8832.000
454.000, 8832.000
454.000, 8904.000
22.000, 8904.000
22.000, 8832.000

346.000, 8904.000
346.000, 8880.000

346.000, 8904.000
292.000, 8892.000

346.000, 8904.000
400.000, 8892.000

#o210976 ori=N
22.000, 8904.000
454.000, 8904.000
454.000, 8976.000
22.000, 8976.000
22.000, 8904.000

346.000, 8976.000
346.000, 8952.000

346.000, 8976.000
292.000, 8964.000

346.000, 8976.000
400.000, 8964.000

#o210977 ori=N
22.000, 7104.000
454.000, 7104.000
454.000, 7176.000
22.000, 7176.000
22.000, 7104.000

346.000, 7176.000
346.000, 7152.000

346.000, 7176.000
292.000, 7164.000

346.000, 7176.000
400.000, 7164.000

#o210978 ori=N
22.000, 6672.000
454.000, 6672.000
454.000, 6744.000
22.000, 6744.000
22.000, 6672.000

346.000, 6744.000
346.000, 6720.000

346.000, 6744.000
292.000, 6732.000

346.000, 6744.000
400.000, 6732.000

#o210979 ori=N
22.000, 8976.000
454.000, 8976.000
454.000, 9048.000
22.000, 9048.000
22.000, 8976.000

346.000, 9048.000
346.000, 9024.000

346.000, 9048.000
292.000, 9036.000

346.000, 9048.000
400.000, 9036.000

#o210980 ori=N
22.000, 9048.000
454.000, 9048.000
454.000, 9120.000
22.000, 9120.000
22.000, 9048.000

346.000, 9120.000
346.000, 9096.000

346.000, 9120.000
292.000, 9108.000

346.000, 9120.000
400.000, 9108.000

#o210981 ori=N
22.000, 8472.000
454.000, 8472.000
454.000, 8544.000
22.000, 8544.000
22.000, 8472.000

346.000, 8544.000
346.000, 8520.000

346.000, 8544.000
292.000, 8532.000

346.000, 8544.000
400.000, 8532.000

#o210982 ori=N
22.000, 7680.000
454.000, 7680.000
454.000, 7752.000
22.000, 7752.000
22.000, 7680.000

346.000, 7752.000
346.000, 7728.000

346.000, 7752.000
292.000, 7740.000

346.000, 7752.000
400.000, 7740.000

#o210983 ori=N
22.000, 7608.000
454.000, 7608.000
454.000, 7680.000
22.000, 7680.000
22.000, 7608.000

346.000, 7680.000
346.000, 7656.000

346.000, 7680.000
292.000, 7668.000

346.000, 7680.000
400.000, 7668.000

#o210984 ori=N
22.000, 7176.000
454.000, 7176.000
454.000, 7248.000
22.000, 7248.000
22.000, 7176.000

346.000, 7248.000
346.000, 7224.000

346.000, 7248.000
292.000, 7236.000

346.000, 7248.000
400.000, 7236.000

#o210985 ori=N
22.000, 9624.000
454.000, 9624.000
454.000, 9696.000
22.000, 9696.000
22.000, 9624.000

346.000, 9696.000
346.000, 9672.000

346.000, 9696.000
292.000, 9684.000

346.000, 9696.000
400.000, 9684.000

#o210986 ori=N
22.000, 9192.000
454.000, 9192.000
454.000, 9264.000
22.000, 9264.000
22.000, 9192.000

346.000, 9264.000
346.000, 9240.000

346.000, 9264.000
292.000, 9252.000

346.000, 9264.000
400.000, 9252.000

#o210987 ori=N
22.000, 9120.000
454.000, 9120.000
454.000, 9192.000
22.000, 9192.000
22.000, 9120.000

346.000, 9192.000
346.000, 9168.000

346.000, 9192.000
292.000, 9180.000

346.000, 9192.000
400.000, 9180.000

#o210988 ori=N
22.000, 8688.000
454.000, 8688.000
454.000, 8760.000
22.000, 8760.000
22.000, 8688.000

346.000, 8760.000
346.000, 8736.000

346.000, 8760.000
292.000, 8748.000

346.000, 8760.000
400.000, 8748.000

#o210989 ori=N
22.000, 8616.000
454.000, 8616.000
454.000, 8688.000
22.000, 8688.000
22.000, 8616.000

346.000, 8688.000
346.000, 8664.000

346.000, 8688.000
292.000, 8676.000

346.000, 8688.000
400.000, 8676.000

#o210990 ori=N
22.000, 8184.000
454.000, 8184.000
454.000, 8256.000
22.000, 8256.000
22.000, 8184.000

346.000, 8256.000
346.000, 8232.000

346.000, 8256.000
292.000, 8244.000

346.000, 8256.000
400.000, 8244.000

#o210991 ori=N
22.000, 8112.000
454.000, 8112.000
454.000, 8184.000
22.000, 8184.000
22.000, 8112.000

346.000, 8184.000
346.000, 8160.000

346.000, 8184.000
292.000, 8172.000

346.000, 8184.000
400.000, 8172.000

#o210992 ori=N
22.000, 7896.000
454.000, 7896.000
454.000, 7968.000
22.000, 7968.000
22.000, 7896.000

346.000, 7968.000
346.000, 7944.000

346.000, 7968.000
292.000, 7956.000

346.000, 7968.000
400.000, 7956.000

#o210993 ori=N
11157.000, 4075.000
11589.000, 4075.000
11589.000, 4147.000
11157.000, 4147.000
11157.000, 4075.000

11481.000, 4147.000
11481.000, 4123.000

11481.000, 4147.000
11427.000, 4135.000

11481.000, 4147.000
11535.000, 4135.000

#o210994 ori=N
11157.000, 4003.000
11589.000, 4003.000
11589.000, 4075.000
11157.000, 4075.000
11157.000, 4003.000

11481.000, 4075.000
11481.000, 4051.000

11481.000, 4075.000
11427.000, 4063.000

11481.000, 4075.000
11535.000, 4063.000

#o210995 ori=N
11157.000, 4579.000
11589.000, 4579.000
11589.000, 4651.000
11157.000, 4651.000
11157.000, 4579.000

11481.000, 4651.000
11481.000, 4627.000

11481.000, 4651.000
11427.000, 4639.000

11481.000, 4651.000
11535.000, 4639.000

#o210996 ori=N
11157.000, 4507.000
11589.000, 4507.000
11589.000, 4579.000
11157.000, 4579.000
11157.000, 4507.000

11481.000, 4579.000
11481.000, 4555.000

11481.000, 4579.000
11427.000, 4567.000

11481.000, 4579.000
11535.000, 4567.000

#o210997 ori=N
11157.000, 3211.000
11589.000, 3211.000
11589.000, 3283.000
11157.000, 3283.000
11157.000, 3211.000

11481.000, 3283.000
11481.000, 3259.000

11481.000, 3283.000
11427.000, 3271.000

11481.000, 3283.000
11535.000, 3271.000

#o210998 ori=N
11157.000, 3139.000
11589.000, 3139.000
11589.000, 3211.000
11157.000, 3211.000
11157.000, 3139.000

11481.000, 3211.000
11481.000, 3187.000

11481.000, 3211.000
11427.000, 3199.000

11481.000, 3211.000
11535.000, 3199.000

#o210999 ori=N
11157.000, 4939.000
11589.000, 4939.000
11589.000, 5011.000
11157.000, 5011.000
11157.000, 4939.000

11481.000, 5011.000
11481.000, 4987.000

11481.000, 5011.000
11427.000, 4999.000

11481.000, 5011.000
11535.000, 4999.000

#o211000 ori=N
11157.000, 2995.000
11589.000, 2995.000
11589.000, 3067.000
11157.000, 3067.000
11157.000, 2995.000

11481.000, 3067.000
11481.000, 3043.000

11481.000, 3067.000
11427.000, 3055.000

11481.000, 3067.000
11535.000, 3055.000

#o211001 ori=N
11157.000, 3571.000
11589.000, 3571.000
11589.000, 3643.000
11157.000, 3643.000
11157.000, 3571.000

11481.000, 3643.000
11481.000, 3619.000

11481.000, 3643.000
11427.000, 3631.000

11481.000, 3643.000
11535.000, 3631.000

#o211002 ori=N
11157.000, 3499.000
11589.000, 3499.000
11589.000, 3571.000
11157.000, 3571.000
11157.000, 3499.000

11481.000, 3571.000
11481.000, 3547.000

11481.000, 3571.000
11427.000, 3559.000

11481.000, 3571.000
11535.000, 3559.000

#o211003 ori=N
11157.000, 2203.000
11589.000, 2203.000
11589.000, 2275.000
11157.000, 2275.000
11157.000, 2203.000

11481.000, 2275.000
11481.000, 2251.000

11481.000, 2275.000
11427.000, 2263.000

11481.000, 2275.000
11535.000, 2263.000

#o211004 ori=N
11157.000, 2131.000
11589.000, 2131.000
11589.000, 2203.000
11157.000, 2203.000
11157.000, 2131.000

11481.000, 2203.000
11481.000, 2179.000

11481.000, 2203.000
11427.000, 2191.000

11481.000, 2203.000
11535.000, 2191.000

#o211005 ori=N
11157.000, 2707.000
11589.000, 2707.000
11589.000, 2779.000
11157.000, 2779.000
11157.000, 2707.000

11481.000, 2779.000
11481.000, 2755.000

11481.000, 2779.000
11427.000, 2767.000

11481.000, 2779.000
11535.000, 2767.000

#o211006 ori=N
11157.000, 2635.000
11589.000, 2635.000
11589.000, 2707.000
11157.000, 2707.000
11157.000, 2635.000

11481.000, 2707.000
11481.000, 2683.000

11481.000, 2707.000
11427.000, 2695.000

11481.000, 2707.000
11535.000, 2695.000

#o211007 ori=N
11157.000, 4435.000
11589.000, 4435.000
11589.000, 4507.000
11157.000, 4507.000
11157.000, 4435.000

11481.000, 4507.000
11481.000, 4483.000

11481.000, 4507.000
11427.000, 4495.000

11481.000, 4507.000
11535.000, 4495.000

#o211008 ori=N
11157.000, 4867.000
11589.000, 4867.000
11589.000, 4939.000
11157.000, 4939.000
11157.000, 4867.000

11481.000, 4939.000
11481.000, 4915.000

11481.000, 4939.000
11427.000, 4927.000

11481.000, 4939.000
11535.000, 4927.000

#o211009 ori=N
11157.000, 2563.000
11589.000, 2563.000
11589.000, 2635.000
11157.000, 2635.000
11157.000, 2563.000

11481.000, 2635.000
11481.000, 2611.000

11481.000, 2635.000
11427.000, 2623.000

11481.000, 2635.000
11535.000, 2623.000

#o211010 ori=N
11157.000, 2491.000
11589.000, 2491.000
11589.000, 2563.000
11157.000, 2563.000
11157.000, 2491.000

11481.000, 2563.000
11481.000, 2539.000

11481.000, 2563.000
11427.000, 2551.000

11481.000, 2563.000
11535.000, 2551.000

#o211011 ori=N
11157.000, 3067.000
11589.000, 3067.000
11589.000, 3139.000
11157.000, 3139.000
11157.000, 3067.000

11481.000, 3139.000
